mod_id,type,unlocalized_key,guessed_id_UNVERIFIED,display_name
loli_dragon_might,tile,energy_crystal_eu_0,loli_dragon_might:energy_crystal_eu_0,Энергетическое реле (EU)
loli_dragon_might,tile,energy_crystal_eu_1,loli_dragon_might:energy_crystal_eu_1,Улучшенное энергетическое реле (EU)
loli_dragon_might,tile,energy_crystal_eu_2,loli_dragon_might:energy_crystal_eu_2,Энергетический передатчик (EU)
loli_dragon_might,tile,energy_crystal_eu_3,loli_dragon_might:energy_crystal_eu_3,Улучшенный энергетический передатчик (EU)
loli_dragon_might,tile,energy_crystal_eu_4,loli_dragon_might:energy_crystal_eu_4,Беспроводной энергетический передатчик (EU)
loli_dragon_might,tile,energy_crystal_eu_5,loli_dragon_might:energy_crystal_eu_5,Улучшенный беспроводной энергетический передатчик (EU)
loli_dragon_might,tile,fusion_injector_0,loli_dragon_might:fusion_injector_0,Внеземной дракониевый инжектор
loli_dragon_might,tile,fusion_injector_1,loli_dragon_might:fusion_injector_1,Внеземной виверновый инжектор
loli_dragon_might,tile,fusion_injector_2,loli_dragon_might:fusion_injector_2,Внеземной пробужденный инжектор
loli_dragon_might,tile,fusion_injector_3,loli_dragon_might:fusion_injector_3,Внеземной хаотический инжектор
loli_dragon_might,tile,fusion_injector_4,loli_dragon_might:fusion_injector_4,Внеземной ультимативный инжектор
loli_dragon_might,tile,fusion_crafting_core,loli_dragon_might:fusion_crafting_core,Внеземной дракониевый корпус создания
loli_dragon_might,item,looting_module_1,loli_dragon_might:looting_module_1,Модуль добычи (3 уровня)
loli_dragon_might,item,looting_module_2,loli_dragon_might:looting_module_2,Модуль добычи (5 уровня)
loli_dragon_might,item,looting_module_3,loli_dragon_might:looting_module_3,Модуль добычи (10 уровня)
loli_dragon_might,item,looting_module_4,loli_dragon_might:looting_module_4,Модуль добычи (15 уровня)
loli_dragon_might,item,looting_module_5,loli_dragon_might:looting_module_5,Модуль добычи (20 уровня)
loli_dragon_might,item,looting_module_6,loli_dragon_might:looting_module_6,Модуль добычи (25 уровня)
loli_dragon_might,item,looting_module_7,loli_dragon_might:looting_module_7,Модуль добычи (30 уровня)
loli_dragon_might,item,looting_module_8,loli_dragon_might:looting_module_8,Модуль добычи (35 уровня)
loli_dragon_might,item,looting_module_9,loli_dragon_might:looting_module_9,Модуль добычи (40 уровня)
loli_dragon_might,item,looting_module_10,loli_dragon_might:looting_module_10,Модуль добычи (50 уровня)
loli_dragon_might,item,looting_module_11,loli_dragon_might:looting_module_11,Модуль добычи (100 уровня)
loli_dragon_might,item,chaotic_flux_capacitor,loli_dragon_might:chaotic_flux_capacitor,Продвинутый конденсатор Хаоса
loli_dragon_might,item,advanced_chaotic_core,loli_dragon_might:advanced_chaotic_core,Продвинутое ядро Хаоса
loli_dragon_might,item,chaotic_staff,loli_dragon_might:chaotic_staff,Посох Хаоса
loli_dragon_might,item,chaotic_helm,loli_dragon_might:chaotic_helm,Шлем Хаоса
loli_dragon_might,item,chaotic_chest,loli_dragon_might:chaotic_chest,Нагрудник Хаоса
loli_dragon_might,item,chaotic_leggs,loli_dragon_might:chaotic_leggs,Поножи Хаоса
loli_dragon_might,item,chaotic_boots,loli_dragon_might:chaotic_boots,Ботинки Хаоса
loli_dragon_might,item,outworld_wither_eye,loli_dragon_might:outworld_wither_eye,Потустороннее око Визера
loli_dragon_might,item,wither_soul_caster,loli_dragon_might:wither_soul_caster,Визер заклинатель душ
loli_dragon_might,item,wither_skeleton_fragment,loli_dragon_might:wither_skeleton_fragment,Фрагмент Визер-скелета
loli_dragon_might,item,wither_skeleton_heart,loli_dragon_might:wither_skeleton_heart,Сердце Визер-скелета
loli_dragon_might,tile,magic_crafting_injector_0,loli_dragon_might:magic_crafting_injector_0,Внеземной инжектор из адамантия
loli_dragon_might,tile,magic_crafting_injector_1,loli_dragon_might:magic_crafting_injector_1,Внеземной инжектор из эфирного адамантия
loli_dragon_might,tile,magic_crafting_injector_2,loli_dragon_might:magic_crafting_injector_2,Внеземной инжектор из призрачного адамантия
loli_dragon_might,tile,magic_crafting_injector_3,loli_dragon_might:magic_crafting_injector_3,Внеземной инжектор из чародейского адамантия
loli_dragon_might,tile,magic_crafting_injector_4,loli_dragon_might:magic_crafting_injector_4,Внеземной инжектор из дракониевого адамантия
loli_dragon_might,tile,magic_crafting_core,loli_dragon_might:magic_crafting_core,Магический дракониевый корпус создания
loli_dragon_might,tile,alien_chaos_energy_generator,loli_dragon_might:alien_chaos_energy_generator,Ядро внеземного генератора энергии хаоса
loli_dragon_might,tile,extraterrestrial_soul_transformer,loli_dragon_might:extraterrestrial_soul_transformer,Ядро внеземного преобразователя душ
loli_dragon_might,tile,chaos_energy_transmitter,loli_dragon_might:chaos_energy_transmitter,Передатчик энергии хаоса
loli_dragon_might,tile,extraterrestrial_coverage,loli_dragon_might:extraterrestrial_coverage,Внеземное Покрытие
loli_dragon_might,tile,extraterrestrial_glass,loli_dragon_might:extraterrestrial_glass,Внеземное Стекло
loli_dragon_might,tile,extraterrestrial_basis,loli_dragon_might:extraterrestrial_basis,Внеземная Основа
loli_dragon_might,item,alien_structure_activator,loli_dragon_might:alien_structure_activator,Внеземной активатор структур
loli_dragon_might,item,extra_terrestrial_chaos_catalyst,loli_dragon_might:extra_terrestrial_chaos_catalyst,Внеземной катализатор хаоса
loli_dragon_might,item,chaos_energy_binder,loli_dragon_might:chaos_energy_binder,Связыватель энергии хаоса
loli_dragon_might,tile,reactor_core,loli_dragon_might:reactor_core,Ядро реактора Хаоса
loli_dragon_might,tile,reactor_energy_injector,loli_dragon_might:reactor_energy_injector,Преобразователь реактора Хаоса
loli_dragon_might,tile,reactor_stabilizer,loli_dragon_might:reactor_stabilizer,Стабилизатор реактора Хаоса
loli_dragon_might,tile,reactor_stabilizer_broken,loli_dragon_might:reactor_stabilizer_broken,Сломанный стабилизатор реактора Хаоса
loli_dragon_might,tile,reactor_chaos_stabilizer,loli_dragon_might:reactor_chaos_stabilizer,Модуль реактора Хаоса
loli_dragon_might,tile,chaotic_synthesizer_core,loli_dragon_might:chaotic_synthesizer_core,Хаотический синтезатор
lolienergistics,tile,itemStoneGenerator,lolienergistics:item_stone_generator,Промышленный генератор булыжника
lolienergistics,tile,blockMolecularFarm,lolienergistics:block_molecular_farm,Молекулярная ферма
lolienergistics,tile,blockMolecular,lolienergistics:block_molecular,Молекулярный преобразователь
lolienergistics,tile,blockMolecularX1,lolienergistics:block_molecular_x1,Молекулярный преобразователь
lolienergistics,tile,blockMolecularX10,lolienergistics:block_molecular_x10,Промышленный молекулярный преобразователь
lolienergistics,tile,blockLegendaryMolecular,lolienergistics:block_legendary_molecular,Легендарный молекулярный преобразователь
lolienergistics,tile,blockMaceratorX6,lolienergistics:block_macerator_x6,Расширенный сингулярный дробитель
lolienergistics,tile,blockMaceratorX12,lolienergistics:block_macerator_x12,Промышленный сингулярный дробитель
lolienergistics,tile,blockCompressorX6,lolienergistics:block_compressor_x6,Расширенный сингулярный компрессор
lolienergistics,tile,blockCompressorX12,lolienergistics:block_compressor_x12,Промышленный сингулярный компрессор
lolienergistics,tile,blockExtractorX6,lolienergistics:block_extractor_x6,Расширенный сингулярный экстрактор
lolienergistics,tile,blockExtractorX12,lolienergistics:block_extractor_x12,Промышленный сингулярный экстрактор
lolienergistics,tile,blockRecyclerX6,lolienergistics:block_recycler_x6,Расширенный сингулярный утилизатор
lolienergistics,tile,blockRecyclerX12,lolienergistics:block_recycler_x12,Промышленный сингулярный утилизатор
lolienergistics,tile,blockMetalFormerX6,lolienergistics:block_metal_former_x6,Расширенный сингулярный металлоформовочный механизм
lolienergistics,tile,blockMetalFormerX12,lolienergistics:block_metal_former_x12,Промышленный сингулярный металлоформовочный механизм
lolienergistics,tile,blockElectricFurnaceX6,lolienergistics:block_electric_furnace_x6,Расширенная сингулярная электропечь
lolienergistics,tile,blockElectricFurnaceX12,lolienergistics:block_electric_furnace_x12,Промышленная сингулярная электропечь
lolienergistics,tile,blockCentrifugeX6,lolienergistics:block_centrifuge_x6,Расширенная термальная центрифуга
lolienergistics,tile,blockCentrifugeX12,lolienergistics:block_centrifuge_x12,Промышленная термальная центрифуга
lolienergistics,tile,blockCutterX6,lolienergistics:block_cutter_x6,Расширенный режущий механизм
lolienergistics,tile,blockCutterX12,lolienergistics:block_cutter_x12,Промышленный режущий механизм
lolienergistics,tile,blockIndustrialFillingX6,lolienergistics:block_industrial_filling_x6,Расширенный разливочный механизм
lolienergistics,tile,blockIndustrialFillingX12,lolienergistics:block_industrial_filling_x12,Промышленный разливочный механизм
lolienergistics,tile,blockNeutronX1,lolienergistics:block_neutron_x1,Сингулярный генератор нейтрония
lolienergistics,tile,blockNeutronX2,lolienergistics:block_neutron_x2,Сингулярный генератор нейтрония
lolienergistics,tile,blockNeutronX3,lolienergistics:block_neutron_x3,Сингулярный генератор нейтрония
lolienergistics,tile,blockNeutronX4,lolienergistics:block_neutron_x4,Сингулярный генератор нейтрония
lolienergistics,tile,blockNeutronX5,lolienergistics:block_neutron_x5,Сингулярный генератор нейтрония
lolienergistics,tile,blockNeutronBase,lolienergistics:block_neutron_base,Сборщик нейтрония
lolienergistics,tile,blockMatterX1,lolienergistics:block_matter_x1,Сингулярный генератор жидкой материи
lolienergistics,tile,blockMatterX2,lolienergistics:block_matter_x2,Сингулярный генератор жидкой материи
lolienergistics,tile,blockMatterX3,lolienergistics:block_matter_x3,Сингулярный генератор жидкой материи
lolienergistics,tile,blockMatterX4,lolienergistics:block_matter_x4,Сингулярный генератор жидкой материи
lolienergistics,tile,blockMatterX5,lolienergistics:block_matter_x5,Сингулярный генератор жидкой материи
lolienergistics,tile,blockMatterX6,lolienergistics:block_matter_x6,Сингулярный генератор жидкой материи
lolienergistics,tile,blockMatterX7,lolienergistics:block_matter_x7,Сингулярный генератор жидкой материи
lolienergistics,tile,blockMatterX8,lolienergistics:block_matter_x8,Сингулярный генератор жидкой материи
lolienergistics,tile,blockMatterX9,lolienergistics:block_matter_x9,Сингулярный генератор жидкой материи
lolienergistics,tile,blockMatterX10,lolienergistics:block_matter_x10,Сингулярный генератор жидкой материи
lolienergistics,tile,blockMatterSolidT0,lolienergistics:block_matter_solid_t0,Генератор твердой материи
lolienergistics,tile,blockMatterSolidT1,lolienergistics:block_matter_solid_t1,Генератор твердой материи
lolienergistics,tile,blockMatterSolidT2,lolienergistics:block_matter_solid_t2,Генератор твердой материи
lolienergistics,tile,blockMatterSolidT3,lolienergistics:block_matter_solid_t3,Генератор твердой материи
lolienergistics,tile,blockMatterSolidT4,lolienergistics:block_matter_solid_t4,Генератор твердой материи
lolienergistics,tile,blockMatterSolidT5,lolienergistics:block_matter_solid_t5,Генератор твердой материи
lolienergistics,tile,blockMatterSolidT6,lolienergistics:block_matter_solid_t6,Генератор твердой материи
lolienergistics,tile,blockMatterSolidT7,lolienergistics:block_matter_solid_t7,Генератор твердой материи
lolienergistics,tile,blockMatterSolidT8,lolienergistics:block_matter_solid_t8,Генератор твердой материи
lolienergistics,tile,blockMatterSolidT9,lolienergistics:block_matter_solid_t9,Генератор твердой материи
lolienergistics,tile,blockMatterSolidT0X6,lolienergistics:block_matter_solid_t0_x6,Расширенный генератор твердой материи
lolienergistics,tile,blockMatterSolidT1X6,lolienergistics:block_matter_solid_t1_x6,Расширенный генератор твердой материи
lolienergistics,tile,blockMatterSolidT2X6,lolienergistics:block_matter_solid_t2_x6,Расширенный генератор твердой материи
lolienergistics,tile,blockMatterSolidT3X6,lolienergistics:block_matter_solid_t3_x6,Расширенный генератор твердой материи
lolienergistics,tile,blockMatterSolidT4X6,lolienergistics:block_matter_solid_t4_x6,Расширенный генератор твердой материи
lolienergistics,tile,blockMatterSolidT5X6,lolienergistics:block_matter_solid_t5_x6,Расширенный генератор твердой материи
lolienergistics,tile,blockMatterSolidT6X6,lolienergistics:block_matter_solid_t6_x6,Расширенный генератор твердой материи
lolienergistics,tile,blockMatterSolidT7X6,lolienergistics:block_matter_solid_t7_x6,Расширенный генератор твердой материи
lolienergistics,tile,blockMatterSolidT8X6,lolienergistics:block_matter_solid_t8_x6,Расширенный генератор твердой материи
lolienergistics,tile,blockMatterSolidT9X6,lolienergistics:block_matter_solid_t9_x6,Расширенный генератор твердой материи
lolienergistics,tile,blockMatterSolidT0X12,lolienergistics:block_matter_solid_t0_x12,Промышленный генератор твердой материи
lolienergistics,tile,blockMatterSolidT1X12,lolienergistics:block_matter_solid_t1_x12,Промышленный генератор твердой материи
lolienergistics,tile,blockMatterSolidT2X12,lolienergistics:block_matter_solid_t2_x12,Промышленный генератор твердой материи
lolienergistics,tile,blockMatterSolidT3X12,lolienergistics:block_matter_solid_t3_x12,Промышленный генератор твердой материи
lolienergistics,tile,blockMatterSolidT4X12,lolienergistics:block_matter_solid_t4_x12,Промышленный генератор твердой материи
lolienergistics,tile,blockMatterSolidT5X12,lolienergistics:block_matter_solid_t5_x12,Промышленный генератор твердой материи
lolienergistics,tile,blockMatterSolidT6X12,lolienergistics:block_matter_solid_t6_x12,Промышленный генератор твердой материи
lolienergistics,tile,blockMatterSolidT7X12,lolienergistics:block_matter_solid_t7_x12,Промышленный генератор твердой материи
lolienergistics,tile,blockMatterSolidT8X12,lolienergistics:block_matter_solid_t8_x12,Промышленный генератор твердой материи
